price,bedrooms,bathrooms,parking,school_count,hosipital_count,park_count,station_count,shopping_cen_count,A_crime_count,B_crime_count,C_crime_count,D_crime_count,other_crime_count,total_crime_count,dist_melb_cen,distance_to_nearest_stop
-1.3167427343271956,-2.3178825125320937,-0.7207803041128231,-1.1502615901167392,-0.04219202356241683,0.20555221087689837,3.0730230749007306,-0.680587310899068,-0.470376792270349,-0.2544570692157874,-0.29795757348198143,0.19842234519021168,0.026352109597284134,0.12091576678154817,-0.10857229265568791,2.2265033811707435,-0.19125718050481738
-1.519971575701584,-2.3178825125320937,-0.7207803041128231,-1.1502615901167392,-0.46851299176154443,-0.3491238456328379,-0.37319171082884467,-0.014187859292273657,-0.470376792270349,-0.32305938906628323,-0.48960064041392976,-0.6066945004768777,-0.2907734329166166,-0.46797734282425,-0.4189100783799167,-0.42774685063054296,-0.340147642351275
-1.6012631122513392,-2.3178825125320937,-0.7207803041128231,-1.1502615901167392,0.8104499128358383,0.7602282673866346,-0.37319171082884467,-0.014187859292273657,-0.470376792270349,-0.3916617089167791,-0.42571961810328035,-0.3383222185878479,-0.1850649187453164,-0.1314669944780796,-0.30937909518313006,-0.38717501651738173,-0.340147642351275
-1.1948054295025627,-2.3178825125320937,-0.7207803041128231,-1.1502615901167392,1.2367708810349658,-0.9037999021425741,-0.37319171082884467,-0.014187859292273657,-0.470376792270349,-0.32305938906628323,-0.42571961810328035,-0.6066945004768777,-0.2907734329166166,-0.21559458156462222,-0.34588942291539226,-0.4528674919121959,-0.34566210390114377
-0.6664104419291534,-2.3178825125320937,-0.7207803041128231,-0.12027576418898307,-1.3211549281597996,-0.9037999021425741,-0.37319171082884467,-0.680587310899068,-0.1487126133155087,-0.32305938906628323,-0.29795757348198143,-0.0699499366988181,-0.1850649187453164,-0.21559458156462222,-0.2546136035847367,-0.4590965709466772,3.503432057907279
-0.950930819853297,-2.3178825125320937,-0.7207803041128231,-1.1502615901167392,-0.04219202356241683,-0.3491238456328379,0.48836198560354915,-0.014187859292273657,-0.470376792270349,-0.32305938906628323,-0.29795757348198143,-0.3383222185878479,-0.5021904612592172,-0.21559458156462222,-0.32763425904926113,0.3100664638352321,-0.285003026852587
-0.3859546408324978,-2.3178825125320937,-0.7207803041128231,-1.1502615901167392,-0.46851299176154443,1.3149043238963707,-0.37319171082884467,2.6514099471349035,2.746264997278054,2.6954426843555326,2.6405694528078927,2.6137728821914794,2.6690649638797903,2.7288709664643687,2.702722942728502,-0.48166120624542463,-0.340147642351275
-1.9061063743129214,-2.3178825125320937,-0.7207803041128231,-1.1502615901167392,1.6630918492340936,2.4242564369158432,0.48836198560354915,-0.014187859292273657,0.1729515656393316,-0.32305938906628323,-0.234076551171332,-0.3383222185878479,0.026352109597284134,0.03678817969500558,-0.16333778425408121,0.34402401822262996,-0.30154641150219336
-1.1948054295025627,-2.3178825125320937,-0.7207803041128231,-1.1502615901167392,-1.3211549281597996,1.3149043238963707,-0.37319171082884467,2.6514099471349035,2.746264997278054,2.6954426843555326,2.6405694528078927,2.6137728821914794,2.6690649638797903,2.7288709664643687,2.702722942728502,-0.4612101711724761,4.606324367881039
-0.503827368829643,-2.3178825125320937,-0.7207803041128231,-1.1502615901167392,0.8104499128358383,0.20555221087689837,-0.37319171082884467,2.6514099471349035,2.746264997278054,2.6954426843555326,2.6405694528078927,2.6137728821914794,2.6690649638797903,2.7288709664643687,2.702722942728502,-0.4226355854671577,-0.3511765654510126
